185423,0
185424,0
185425,0
185426,0
185427,0
185428,0
185429,0
185430,0
185431,0
185432,0
185433,0
185434,0
185435,0
185436,0
185437,0
185438,0
185439,0
185440,0
185441,0
185442,0
185443,0
185444,0
185445,0
185446,0
185447,0
185448,0
185449,0
185450,0
185451,0
185452,0
185453,0
185454,0
185455,0
185456,0
185457,0
185458,0
185459,0
185460,0
185461,0
185462,0
185463,0
185464,0
185465,0
185466,0
185467,0
185468,0
185469,0
185470,0
185471,0
185472,0
185473,0
185474,0
185475,0
185476,0
185477,0
185478,0
185479,0
185480,0
185481,0
185482,0
185483,0
185484,0
185485,0
185486,0
185487,0
185488,0
185489,0
185490,0
185491,0
185492,0
185493,0
185494,0
185495,0
185496,0
185497,0
185498,0
185499,0
185500,0
185501,0
185502,0
185503,0
185504,0
185505,0
185506,0
185507,0
185508,0
185509,0
185510,0
185511,0
185512,0
185513,0
185514,0
185515,0
185516,0
185517,0
185518,0
185519,0
185520,0
185521,0
185522,0
185523,0
185524,0
185525,0
185526,0
185527,0
185528,0
185529,0
185530,0
185531,0
185532,0
185533,0
185534,0
185535,0
185536,0
185537,0
185538,0
185539,0
185540,0
185541,0
185542,0
185543,0
185544,0
185545,0
185546,0
185547,0
185548,0
185549,0
185550,0
185551,0
185552,0
185553,0
185554,0
185555,0
185556,0
185557,0
185558,0
185559,0
185560,0
185561,0
185562,0
185563,0
185564,0
185565,0
185566,0
185567,0
185568,0
185569,0
185570,0
185571,0
185572,0
185573,0
185574,0
185575,0
185576,0
185577,0
185578,0
185579,0
185580,0
185581,0
185582,0
185583,0
185584,0
185585,0
185586,0
185587,0
185588,0
185589,0
185590,0
185591,0
185592,0
185593,0
185594,0
185595,0
185596,0
185597,0
185598,0
185599,0
185600,0
185601,0
185602,0
185603,0
185604,0
185605,0
185606,0
185607,0
185608,0
185609,0
185610,0
185611,0
185612,0
185613,0
185614,0
185615,0
185616,0
185617,0
185618,0
185619,0
185620,0
185621,0
185622,0
185623,0
185624,0
185625,0
185626,0
185627,0
185628,0
185629,0
185630,0
185631,0
185632,0
185633,0
185634,0
185635,0
185636,0
185637,0
185638,0
185639,0
185640,0
185641,0
185642,0
185643,0
185644,0
185645,0
185646,0
185647,0
185648,0
185649,0
185650,0
185651,0
185652,0
185653,0
185654,0
185655,0
185656,0
185657,0
185658,0
185659,0
185660,0
185661,0
185662,0
185663,0
185664,0
185665,0
185666,0
185667,0
185668,0
185669,0
185670,0
185671,0
185672,0
185673,0
185674,0
185675,0
185676,0
185677,0
185678,0
185679,0
185680,0
185681,0
185682,0
185683,0
185684,0
185685,0
185686,0
185687,0
185688,0
185689,0
185690,0
185691,0
185692,0
185693,0
185694,0
185695,0
185696,0
185697,0
185698,0
185699,0
185700,0
185701,0
185702,0
185703,0
185704,0
185705,0
185706,0
185707,0
185708,0
185709,0
185710,0
185711,0
185712,0
185713,0
185714,0
185715,0
185716,0
185717,0
185718,0
185719,0
185720,0
185721,0
185722,0
185723,0
185724,0
185725,0
185726,0
185727,0
185728,0
185729,0
185730,0
185731,0
185732,0
185733,0
185734,0
185735,0
185736,0
185737,0
185738,0
185739,0
185740,0
185741,0
185742,0
185743,0
185744,0
185745,0
185746,0
185747,0
185748,0
185749,0
185750,0
185751,0
185752,0
185753,0
185754,0
185755,0
185756,0
185757,0
185758,0
185759,0
185760,0
185761,0
185762,0
185763,0
185764,0
185765,0
185766,0
185767,0
185768,0
185769,0
185770,0
185771,0
185772,0
185773,0
185774,0
185775,0
185776,0
185777,0
185778,0
185779,0
185780,0
185781,0
185782,0
185783,0
185784,0
185785,0
185786,0
185787,0
185788,0
185789,0
185790,0
185791,0
185792,0
185793,0
185794,0
185795,0
185796,0
185797,0
185798,0
185799,0
185800,0
185801,0
185802,0
185803,0
185804,0
185805,0
185806,0
185807,0
185808,0
185809,0
185810,0
185811,0
185812,0
185813,0
185814,0
185815,0
185816,0
185817,0
185818,0
185819,0
185820,0
185821,0
185822,0
185823,0
185824,0
185825,0
185826,0
185827,0
185828,0
185829,0
185830,0
185831,0
185832,0
185833,0
185834,0
185835,0
185836,0
185837,0
185838,0
185839,0
185840,0
185841,0
185842,0
185843,0
185844,0
185845,0
185846,0
185847,0
185848,0
185849,0
185850,0
185851,0
185852,0
185853,0
185854,0
185855,0
185856,0
185857,0
185858,0
185859,0
185860,0
185861,0
185862,0
185863,0
185864,0
185865,0
185866,0
185867,0
185868,0
185869,0
185870,0
185871,0
185872,0
185873,0
185874,0
185875,0
185876,0
185877,0
185878,0
185879,0
185880,0
185881,0
185882,0
185883,0
185884,0
185885,0
185886,0
185887,0
185888,0
185889,0
185890,0
185891,0
185892,0
185893,0
185894,0
185895,0
185896,0
185897,0
185898,0
185899,0
185900,0
185901,0
185902,0
185903,0
185904,0
185905,0
185906,0
185907,0
185908,0
185909,0
185910,0
185911,0
185912,0
185913,0
185914,0
185915,0
185916,0
185917,0
185918,0
185919,0
185920,0
185921,0
185922,0
185923,0
185924,0
185925,0
185926,0
185927,0
185928,0
185929,0
185930,0
185931,0
185932,0
185933,0
185934,0
185935,0
185936,0
185937,0
185938,0
185939,0
185940,0
185941,0
185942,0
185943,0
185944,0
185945,0
185946,0
185947,0
185948,0
185949,0
185950,0
185951,0
185952,0
185953,0
185954,0
185955,0
185956,0
185957,0
185958,0
185959,0
185960,0
185961,0
185962,0
185963,0
185964,0
185965,0
185966,0
185967,0
185968,0
185969,0
185970,0
185971,0
185972,0
185973,0
185974,0
185975,0
185976,0
185977,0
185978,0
185979,0
185980,0
185981,0
185982,0
185983,0
185984,0
185985,0
185986,0
185987,0
185988,0
185989,0
185990,0
185991,0
185992,0
185993,0
185994,0
185995,0
185996,0
185997,0
185998,0
185999,0
186000,0
186001,0
186002,0
186003,0
186004,0
186005,0
186006,0
186007,0
186008,0
186009,0
186010,0
186011,0
186012,0
186013,0
186014,0
186015,0
186016,0
186017,0
186018,0
186019,0
186020,0
186021,0
186022,0
186023,0
186024,0
186025,0
186026,0
186027,0
186028,0
186029,0
186030,0
186031,0
186032,0
186033,0
186034,0
186035,0
186036,0
186037,0
186038,0
186039,0
186040,0
186041,0
186042,0
186043,0
186044,0
186045,0
186046,0
186047,0
186048,0
186049,0
186050,0
186051,0
186052,0
186053,0
186054,0
186055,0
186056,0
186057,0
186058,0
186059,0
186060,0
186061,0
186062,0
186063,0
186064,0
186065,0
186066,0
186067,0
186068,0
186069,0
186070,0
186071,0
186072,0
186073,0
186074,0
186075,0
186076,0
186077,0
186078,0
186079,0
186080,0
186081,0
186082,0
186083,0
186084,0
186085,0
186086,0
186087,0
186088,0
186089,0
186090,0
186091,0
186092,0
186093,0
186094,0
186095,0
186096,0
186097,0
186098,0
186099,0
186100,0
186101,0
186102,0
186103,0
186104,0
186105,0
186106,0
186107,0
186108,0
186109,0
186110,0
186111,0
186112,0
186113,0
186114,0
186115,0
186116,0
186117,0
186118,0
186119,0
186120,0
186121,0
186122,0
186123,0
186124,0
186125,0
186126,0
186127,0
186128,0
186129,0
186130,0
186131,0
186132,0
186133,0
186134,0
186135,0
186136,0
186137,0
186138,0
186139,0
186140,0
186141,0
186142,0
186143,0
186144,0
186145,0
186146,0
186147,0
186148,0
186149,0
186150,0
186151,0
186152,0
186153,0
186154,0
186155,0
186156,0
186157,0
186158,0
186159,0
186160,0
186161,0
186162,0
186163,0
186164,0
186165,0
186166,0
186167,0
186168,0
186169,0
186170,0
186171,0
186172,0
186173,0
186174,0
186175,0
186176,0
186177,0
186178,0
186179,0
186180,0
186181,0
186182,0
186183,0
186184,0
186185,0
186186,0
186187,0
186188,0
186189,0
186190,0
186191,0
186192,0
186193,0
186194,0
186195,0
186196,0
186197,0
186198,0
186199,0
186200,0
186201,0
186202,0
186203,0
186204,0
186205,0
186206,0
186207,0
186208,0
186209,0
186210,0
186211,0
186212,0
186213,0
186214,0
186215,0
186216,0
186217,0
186218,0
186219,0
186220,0
186221,0
186222,0
186223,0
186224,0
186225,0
186226,0
186227,0
186228,0
186229,0
186230,0
186231,0
186232,0
186233,0
186234,0
186235,0
186236,0
186237,0
186238,0
186239,0
186240,0
186241,0
186242,0
186243,0
186244,0
186245,0
186246,0
186247,0
186248,0
186249,0
186250,0
186251,0
186252,0
186253,0
186254,0
186255,0
186256,0
186257,0
186258,0
186259,0
186260,0
186261,0
186262,0
186263,0
186264,0
186265,0
186266,0
186267,0
186268,0
186269,0
186270,0
186271,0
186272,0
186273,0
186274,0
186275,0
186276,0
186277,0
186278,0
186279,0
186280,0
186281,0
186282,0
186283,0
186284,0
186285,0
186286,0
186287,0
186288,0
186289,0
186290,0
186291,0
186292,0
186293,0
186294,0
186295,0
186296,0
186297,0
186298,0
186299,0
186300,0
186301,0
186302,0
186303,0
186304,0
186305,0
186306,0
186307,0
186308,0
186309,0
186310,0
186311,0
186312,0
186313,0
186314,0
186315,0
186316,0
186317,0
186318,0
186319,0
186320,0
186321,0
186322,0
186323,0
186324,0
186325,0
186326,0
186327,0
186328,0
186329,0
186330,0
186331,0
186332,0
186333,0
186334,0
186335,0
186336,0
186337,0
186338,0
186339,0
186340,0
186341,0
186342,0
186343,0
186344,0
186345,0
186346,0
186347,0
186348,0
186349,0
186350,0
186351,0
186352,0
186353,0
186354,0
186355,0
186356,0
186357,0
186358,0
186359,0
186360,0
186361,0
186362,0
186363,0
186364,0
186365,0
186366,0
186367,0
186368,0
186369,0
186370,0
186371,0
186372,0
186373,0
186374,0
186375,0
186376,0
186377,0
186378,0
186379,0
186380,0
186381,0
186382,0
186383,0
186384,0
186385,0
186386,0
186387,0
186388,0
186389,0
186390,0
186391,0
186392,0
186393,0
186394,0
186395,0
186396,0
186397,0
186398,0
186399,0
186400,0
186401,0
186402,0
186403,0
186404,0
186405,0
186406,0
186407,0
186408,0
186409,0
186410,0
186411,0
186412,0
186413,0
186414,0
186415,0
186416,0
186417,0
186418,0
186419,0
186420,0
186421,0
186422,0
186423,0
186424,0
186425,0
186426,0
186427,0
186428,0
186429,0
186430,0
186431,0
186432,0
186433,0
186434,0
186435,0
186436,0
186437,0
186438,0
186439,0
186440,0
186441,0
186442,0
186443,0
186444,0
186445,0
186446,0
186447,0
186448,0
186449,0
186450,0
186451,0
186452,0
186453,0
186454,0
186455,0
186456,0
186457,0
186458,0
186459,0
186460,0
186461,0
186462,0
186463,0
186464,0
186465,0
186466,0
186467,0
186468,0
186469,0
186470,0
186471,0
186472,0
186473,0
186474,0
186475,0
186476,0
186477,0
186478,0
186479,0
186480,0
186481,0
186482,0
186483,0
186484,0
186485,0
186486,0
186487,0
186488,0
186489,0
186490,0
186491,0
186492,0
186493,0
186494,0
186495,0
186496,0
186497,0
186498,0
186499,0
186500,0
186501,0
186502,0
186503,0
186504,0
186505,0
186506,0
186507,0
186508,0
186509,0
186510,0
186511,0
186512,0
186513,0
186514,0
186515,0
186516,0
186517,0
186518,0
186519,0
186520,0
186521,0
186522,0
186523,0
186524,0
186525,0
186526,0
186527,0
186528,0
186529,0
186530,0
186531,0
186532,0
186533,0
186534,0
186535,0
186536,0
186537,0
186538,0
186539,0
186540,0
186541,0
186542,0
186543,0
186544,0
186545,0
186546,0
186547,0
186548,0
186549,0
186550,0
186551,0
186552,0
186553,0
186554,0
186555,0
186556,0
186557,0
186558,0
186559,0
186560,0
186561,0
186562,0
186563,0
186564,0
186565,0
186566,0
186567,0
186568,0
186569,0
186570,0
186571,0
186572,0
186573,0
186574,0
186575,0
186576,0
186577,0
186578,0
186579,0
186580,0
186581,0
186582,0
186583,0
186584,0
186585,0
186586,0
186587,0
186588,0
186589,0
186590,0
186591,0
186592,0
186593,0
186594,0
186595,0
186596,0
186597,0
186598,0
186599,0
186600,0
186601,0
186602,0
186603,0
186604,0
186605,0
186606,0
186607,0
186608,0
186609,0
186610,0
186611,0
186612,0
186613,0
186614,0
186615,0
186616,0
186617,0
186618,0
186619,0
186620,0
186621,0
186622,0
186623,0
186624,0
186625,0
186626,0
186627,0
186628,0
186629,0
186630,0
186631,0
186632,0
186633,0
186634,0
186635,0
186636,0
186637,0
186638,0
186639,0
186640,0
186641,0
186642,0
186643,0
186644,0
186645,0
186646,0
186647,0
186648,0
186649,0
186650,0
186651,0
186652,0
186653,0
186654,0
186655,0
186656,0
186657,0
186658,0
186659,0
186660,0
186661,0
186662,0
186663,0
186664,0
186665,0
186666,0
186667,0
186668,0
186669,0
186670,0
186671,0
186672,0
186673,0
186674,0
186675,0
186676,0
186677,0
186678,0
186679,0
186680,0
186681,0
186682,0
186683,0
186684,0
186685,0
186686,0
186687,0
186688,0
186689,0
186690,0
186691,0
186692,0
186693,0
186694,0
186695,0
186696,0
186697,0
186698,0
186699,0
186700,0
186701,0
186702,0
186703,0
186704,0
186705,0
186706,0
186707,0
186708,0
186709,0
186710,0
186711,0
186712,0
186713,0
186714,0
186715,0
186716,0
186717,0
186718,0
186719,0
186720,0
186721,0
186722,0
186723,0
186724,0
186725,0
186726,0
186727,0
186728,0
186729,0
186730,0
186731,0
186732,0
186733,0
186734,0
186735,0
186736,0
186737,0
186738,0
186739,0
186740,0
186741,0
186742,0
186743,0
186744,0
186745,0
186746,0
186747,0
186748,0
186749,0
186750,0
186751,0
186752,0
186753,0
186754,0
186755,0
186756,0
186757,0
186758,0
186759,0
186760,0
186761,0
186762,0
186763,0
186764,0
186765,0
186766,0
186767,0
186768,0
186769,0
186770,0
186771,0
186772,0
186773,0
186774,0
186775,0
186776,0
186777,0
186778,0
186779,0
186780,0
186781,0
186782,0
186783,0
186784,0
186785,0
186786,0
186787,0
186788,0
186789,0
186790,0
186791,0
186792,0
186793,0
186794,0
186795,0
186796,0
186797,0
186798,0
186799,0
186800,0
186801,0
186802,0
186803,0
186804,0
186805,0
186806,0
186807,0
186808,0
186809,0
186810,0
186811,0
186812,0
186813,0
186814,0
186815,0
186816,0
186817,0
186818,0
186819,0
186820,0
186821,0
186822,0
186823,0
186824,0
186825,0
186826,0
186827,0
186828,0
186829,0
186830,0
186831,0
186832,0
186833,0
186834,0
186835,0
186836,0
186837,0
186838,0
186839,0
186840,0
186841,0
186842,0
186843,0
186844,0
186845,0
186846,0
186847,0
186848,0
186849,0
186850,0
186851,0
186852,0
186853,0
186854,0
186855,0
186856,0
186857,0
186858,0
186859,0
186860,0
186861,0
186862,0
186863,0
186864,0
186865,0
186866,0
186867,0
186868,0
186869,0
186870,0
186871,0
186872,0
186873,0
186874,0
186875,0
186876,0
186877,0
186878,0
186879,0
186880,0
186881,0
186882,0
186883,0
186884,0
186885,0
186886,0
186887,0
186888,0
186889,0
186890,0
186891,0
186892,0
186893,0
186894,0
186895,0
186896,0
186897,0
186898,0
186899,0
186900,0
186901,0
186902,0
186903,0
186904,0
186905,0
186906,0
186907,0
186908,0
186909,0
186910,0
186911,0
186912,0
186913,0
186914,0
186915,0
186916,0
186917,0
186918,0
186919,0
186920,0
186921,0
186922,0
186923,0
186924,0
186925,0
186926,0
186927,0
186928,0
186929,0
186930,0
186931,0
186932,0
186933,0
186934,0
186935,0
186936,0
186937,0
186938,0
186939,0
186940,0
186941,0
186942,0
186943,0
186944,0
186945,0
186946,0
186947,0
186948,0
186949,0
186950,0
186951,0
186952,0
186953,0
186954,0
186955,0
186956,0
186957,0
186958,0
186959,0
186960,0
186961,0
186962,0
186963,0
186964,0
186965,0
186966,0
186967,0
186968,0
186969,0
186970,0
186971,0
186972,0
186973,0
186974,0
186975,0
186976,0
186977,0
186978,0
186979,0
186980,0
186981,0
186982,0
186983,0
186984,0
186985,0
186986,0
186987,0
186988,0
186989,0
186990,0
186991,0
186992,0
186993,0
186994,0
186995,0
186996,0
186997,0
186998,0
186999,0
187000,0
187001,0
187002,0
187003,0
187004,0
187005,0
187006,0
187007,0
187008,0
187009,0
187010,0
187011,0
187012,0
187013,0
187014,0
187015,0
187016,0
187017,0
187018,0
187019,0
187020,0
187021,0
187022,0
187023,0
187024,0
187025,0
187026,0
187027,0
187028,0
187029,0
187030,0
187031,0
187032,0
187033,0
187034,0
187035,0
187036,0
187037,0
187038,0
187039,0
187040,0
187041,0
187042,0
187043,0
187044,0
187045,0
187046,0
187047,0
187048,0
187049,0
187050,0
187051,0
187052,0
187053,0
187054,0
187055,0
187056,0
187057,0
187058,0
187059,0
187060,0
187061,0
187062,0
187063,0
187064,0
187065,0
187066,0
187067,0
187068,0
187069,0
187070,0
187071,0
187072,0
187073,0
187074,0
187075,0
187076,0
187077,0
187078,0
187079,0
187080,0
187081,0
187082,0
187083,0
187084,0
187085,0
187086,0
187087,0
187088,0
187089,0
187090,0
187091,0
187092,0
187093,0
187094,0
187095,0
187096,0
187097,0
187098,0
187099,0
187100,0
187101,0
187102,0
187103,0
187104,0
187105,0
187106,0
187107,0
187108,0
187109,0
187110,0
187111,0
187112,0
187113,0
187114,0
187115,0
187116,0
187117,0
187118,0
187119,0
187120,0
187121,0
187122,0
187123,0
187124,0
187125,0
187126,0
187127,0
187128,0
187129,0
187130,0
187131,0
187132,0
187133,0
187134,0
187135,0
187136,0
187137,0
187138,0
187139,0
187140,0
187141,0
187142,0
187143,0
187144,0
187145,0
187146,0
187147,0
187148,0
187149,0
187150,0
187151,0
187152,0
187153,0
187154,0
187155,0
187156,0
187157,0
187158,0
187159,0
187160,0
187161,0
187162,0
187163,0
187164,0
187165,0
187166,0
187167,0
187168,0
187169,0
187170,0
187171,0
187172,0
187173,0
187174,0
187175,0
187176,0
187177,0
187178,0
187179,0
187180,0
187181,0
187182,0
187183,0
187184,0
187185,0
187186,0
187187,0
187188,0
187189,0
187190,0
187191,0
187192,0
187193,0
187194,0
187195,0
187196,0
187197,0
187198,0
187199,0
187200,0
187201,0
187202,0
187203,0
187204,0
187205,0
187206,0
187207,0
187208,0
187209,0
187210,0
187211,0
187212,0
187213,0
187214,0
187215,0
187216,0
187217,0
187218,0
187219,0
187220,0
187221,0
187222,0
187223,0
187224,0
187225,0
187226,0
187227,0
187228,0
187229,0
187230,0
187231,0
187232,0
187233,0
187234,0
187235,0
187236,0
187237,0
187238,0
187239,0
187240,0
187241,0
187242,0
187243,0
187244,0
187245,0
187246,0
187247,0
187248,0
187256,0
187257,0
187258,0
187259,0
187260,0
187261,0
187262,0
187263,0
187264,0
187265,0
187266,0
187267,0
187268,0
187269,0
187270,0
187271,0
187272,0
187273,0
187274,0
187275,0
187276,0
187277,0
187278,0
187279,0
187280,0
187281,0
187282,0
187283,0
187284,0
187285,0
187286,0
187287,0
187288,0
187289,0
187290,0
187291,0
187292,0
187293,0
187294,0
187295,0
187296,0
187297,0
187298,0
187299,0
187300,0
187301,0
187302,0
187303,0
187304,0
187305,0
187306,0
187307,0
187308,0
187309,0
187310,0
187311,0
187312,0
187313,0
187314,0
187315,0
187316,0
187317,0
187318,0
187319,0
187320,0
187321,0
187322,0
187323,0
187324,0
187325,0
187326,0
187327,0
187328,0
187329,0
187330,0
187331,0
187332,0
187333,0
187334,0
187335,0
187336,0
187337,0
187338,0
187339,0
187340,0
187341,0
187342,0
187343,0
187344,0
187345,0
187346,0
187347,0
187348,0
187349,0
187350,0
187351,0
187352,0
187353,0
187354,0
187355,0
187356,0
187357,0
187358,0
187359,0
187360,0
187361,0
187362,0
187363,0
187364,0
187365,0
187366,0
187367,0
187368,0
187369,0
187370,0
187371,0
187372,0
187373,0
187374,0
187375,0
187376,0
187377,0
187378,0
187379,0
187380,0
187381,0
187382,0
187383,0
187384,0
187385,0
187386,0
187387,0
187388,0
187389,0
187390,0
187391,0
187392,0
187393,0
187394,0
187395,0
187396,0
187397,0
187398,0
187399,0
187400,0
187401,0
187402,0
187403,0
187404,0
187405,0
187406,0
187407,0
187408,0
187409,0
187410,0
187411,0
187412,0
187413,0
187414,0
187415,0
187416,0
187417,0
187418,0
187419,0
187420,0
187421,0
187422,0
187423,0
187424,0
187425,0
187426,0
187427,0
187428,0
187429,0
187430,0
187431,0
187432,0
187433,0
187434,0
187435,0
187436,0
187437,0
187438,0
187439,0
187440,0
187441,0
187442,0
187443,0
187444,0
187445,0
187446,0
187447,0
187448,0
187449,0
187450,0
187451,0
187452,0
187453,0
187454,0
187455,0
187456,0
187457,0
187458,0
187459,0
187460,0
187461,0
187462,0
187463,0
187464,0
187465,0
187466,0
187467,0
187468,0
187469,0
187470,0
187471,0
187472,0
187473,0
187474,0
187475,0
187476,0
187477,0
187478,0
187479,0
187480,0
187481,0
187482,0
187483,0
187484,0
187485,0
187486,0
187487,0
187488,0
187489,0
187490,0
187491,0
187492,0
187493,0
187494,0
187495,0
187496,0
187497,0
187498,0
187499,0
187500,0
187501,0
187502,0
187503,0
187504,0
187505,0
187506,0
187507,0
187508,0
187509,0
187510,0
187511,0
187512,0
187513,0
187514,0
187515,0
187516,0
187517,0
187518,0
187519,0
187520,0
187521,0
187522,0
187523,0
187524,0
187525,0
187526,0
187527,0
187528,0
187529,0
187530,0
187531,0
187532,0
187533,0
187534,0
187535,0
187536,0
187537,0
187538,0
187539,0
187540,0
187541,0
187542,0
187543,0
187544,0
187545,0
187546,0
187547,0
187548,0
187549,0
187550,0
187551,0
187552,0
187553,0
187554,0
187555,0
187556,0
187557,0
187558,0
187559,0
187560,0
187561,0
187562,0
187563,0
187564,0
187565,0
187566,0
187567,0
187568,0
187569,0
187570,0
187571,0
187572,0
187573,0
187574,0
187575,0
187576,0
187577,0
187578,0
187579,0
187580,0
187581,0
187582,0
187583,0
187584,0
187585,0
187586,0
187587,0
187588,0
187589,0
187590,0
187591,0
187592,0
187593,0
187594,0
187595,0
187596,0
187597,0
187598,0
187599,0
187600,0
187601,0
187602,0
187603,0
187604,0
187605,0
187606,0
187607,0
187608,0
187609,0
187610,0
187611,0
187612,0
187613,0
187614,0
187615,0
187616,0
187617,0
187618,0
187619,0
187620,0
187621,0
187622,0
187623,0
187624,0
187625,0
187626,0
187627,0
187628,0
187629,0
187630,0
187631,0
187632,0
187633,0
187634,0
187635,0
187636,0
187637,0
187638,0
187639,0
187640,0
187641,0
187642,0
187643,0
187644,0
187645,0
187646,0
187647,0
187648,0
187649,0
187650,0
187651,0
187652,0
187653,0
187654,0
187655,0
187656,0
187657,0
187658,0
187659,0
187660,0
187661,0
187662,0
187663,0
187664,0
187665,0
187666,0
187667,0
187668,0
187669,0
187670,0
187671,0
187672,0
187673,0
187674,0
187675,0
187676,0
187677,0
187678,0
187679,0
187680,0
187681,0
187682,0
187683,0
187684,0
187685,0
187686,0
187687,0
187688,0
187689,0
187690,0
187691,0
187692,0
187693,0
187694,0
187695,0
187696,0
187697,0
187698,0
187699,0
187700,0
187701,0
187702,0
187703,0
187704,0
187705,0
187706,0
187707,0
187708,0
187709,0
187710,0
187711,0
187712,0
187713,0
187714,0
187715,0
187716,0
187717,0
187718,0
187719,0
187720,0
187721,0
187722,0
187723,0
187724,0
187725,0
187726,0
187727,0
187728,0
187729,0
187730,0
187731,0
187732,0
187733,0
187734,0
187735,0
187736,0
187737,0
187738,0
187739,0
187740,0
187741,0
187742,0
187743,0
187744,0
187745,0
187746,0
187747,0
187748,0
187749,0
187750,0
187751,0
187752,0
187753,0
187754,0
187755,0
187756,0
187757,0
187758,0
187759,0
187760,0
187761,0
187762,0
187763,0
187764,0
187765,0
187766,0
187767,0
187768,0
187769,0
187770,0
187771,0
187772,0
187773,0
187774,0
187775,0
187776,0
187777,0
187778,0
187779,0
187780,0
187781,0
187782,0
187783,0
187784,0
187785,0
187786,0
187787,0
187788,0
187789,0
187790,0
187791,0
187792,0
187793,0
187794,0
187795,0
187796,0
187797,0
187798,0
187799,0
187800,0
187801,0
187802,0
187803,0
187804,0
187805,0
187806,0
187807,0
187808,0
187809,0
187810,0
187811,0
187812,0
187813,0
187814,0
187815,0
187816,0
187817,0
187818,0
187819,0
187820,0
187821,0
187822,0
187823,0
187824,0
187825,0
187826,0
187827,0
187828,0
187829,0
187830,0
187831,0
187832,0
187833,0
187834,0
187835,0
187836,0
187837,0
187838,0
187839,0
187840,0
187841,0
187842,0
187843,0
187844,0
187845,0
187846,0
187847,0
187848,0
187849,0
187850,0
187851,0
187852,0
187853,0
187854,0
187855,0
187856,0
187857,0
187858,0
187859,0
187860,0
187861,0
187862,0
187863,0
187864,0
187865,0
187866,0
187867,0
187868,0
187869,0
187870,0
187871,0
187872,0
187873,0
187874,0
187875,0
187876,0
187877,0
187878,0
187879,0
187880,0
187881,0
187882,0
187883,0
187884,0
187885,0
187886,0
187887,0
187888,0
187889,0
187890,0
187891,0
187892,0
187893,0
187894,0
187895,0
187896,0
187897,0
187898,0
187899,0
187900,0
187901,0
187902,0
187903,0
187904,0
187905,0
187906,0
187907,0
187908,0
187909,0
187910,0
187911,0
187912,0
187913,0
187914,0
187915,0
187916,0
187917,0
187918,0
187919,0
187920,0
187921,0
187922,0
187923,0
187924,0
187925,0
187926,0
187927,0
187928,0
187929,0
187930,0
187931,0
187932,0
187933,0
187934,0
187935,0
187936,0
187937,0
187938,0
187939,0
187940,0
187941,0
187942,0
187943,0
187944,0
187945,0
187946,0
187947,0
187948,0
187949,0
187950,0
187951,0
187952,0
187953,0
187954,0
187955,0
187956,0
187957,0
187958,0
187959,0
187960,0
187961,0
187962,0
187963,0
187964,0
187965,0
187966,0
187967,0
187968,0
187969,0
187970,0
187971,0
187972,0
187973,0
187974,0
187975,0
187976,0
187977,0
187978,0
187979,0
187980,0
187981,0
187982,0
187983,0
187984,0
187985,0
187986,0
187987,0
187988,0
187989,0
187990,0
187991,0
187992,0
187993,0
187994,0
187995,0
187996,0
187997,0
187998,0
187999,0
188000,0
188001,0
188002,0
188003,0
188004,0
188005,0
188006,0
188007,0
188008,0
188009,0
188010,0
188011,0
188012,0
188013,0
188014,0
188015,0
188016,0
188017,0
188018,0
188019,0
188020,0
188021,0
188022,0
188023,0
188024,0
188025,0
188026,0
188027,0
188028,0
188029,0
188030,0
188031,0
188032,0
188033,0
188034,0
188035,0
188036,0
188037,0
188038,0
188039,0
188040,0
188041,0
188042,0
188043,0
188044,0
188045,0
188046,0
188047,0
188048,0
188049,0
188050,0
188051,0
188052,0
188053,0
188054,0
188055,0
188056,0
188057,0
188058,0
188059,0
188060,0
188061,0
188062,0
188063,0
188064,0
188065,0
188066,0
188067,0
188068,0
188069,0
188070,0
188071,0
188072,0
188073,0
188074,0
188075,0
188076,0
188077,0
188078,0
188079,0
188080,0
188081,0
188082,0
188083,0
188084,0
188085,0
188086,0
188087,0
188088,0
188089,0
188090,0
188091,0
188092,0
188093,0
188094,0
188095,0
188096,0
188097,0
188098,0
188099,0
188100,0
188101,0
188102,0
188103,0
188104,0
188105,0
188106,0
188107,0
188108,0
188109,0
188110,0
188111,0
188112,0
188113,0
188114,0
188115,0
188116,0
188117,0
188118,0
188119,0
188120,0
188121,0
188122,0
188123,0
188124,0
188125,0
188126,0
188127,0
188128,0
188129,0
188130,0
188131,0
188132,0
188133,0
188134,0
188135,0
188136,0
188137,0
188138,0
188139,0
188140,0
188141,0
188142,0
188143,0
188144,0
188145,0
188146,0
188147,0
188148,0
188149,0
188150,0
188151,0
188152,0
188153,0
188154,0
188155,0
188156,0
188157,0
188158,0
188159,0
188160,0
188161,0
188162,0
188163,0
188164,0
188165,0
188166,0
188167,0
188168,0
188169,0
188170,0
188171,0
188172,0
188173,0
188174,0
188175,0
188176,0
188177,0
188178,0
188179,0
188180,0
188181,0
188182,0
188183,0
188184,0
188185,0
188186,0
188187,0
188188,0
188189,0
188190,0
188191,0
188192,0
188193,0
188194,0
188195,0
188196,0
188197,0
188198,0
188199,0
188200,0
188201,0
188202,0
188203,0
188204,0
188205,0
188206,0
188207,0
188208,0
188209,0
188210,0
188211,0
188212,0
188213,0
188214,0
188215,0
188216,0
188217,0
188218,0
188219,0
188220,0
188221,0
188222,0
188223,0
188224,0
188225,0
188226,0
188227,0
188228,0
188229,0
